text	label	rationale_label
@IndiGo6E flight delhi to Nepal return from #Kathmandu without landing due to massive earthquake attack during landing @AdityaGhosh6E	infrastructure_and_utilities_damage	flight§§§0.08 delhi§§§0.08 to§§§0.08 nepal§§§0.08 return§§§0.08 from§§§0.07 #kathmandu§§§0.08 without§§§0.08 landing§§§0.07 due§§§0.0 to§§§0.0 massive§§§0.0 earthquake§§§0.0 attack§§§0.0 during§§§0.0 landing§§§0.0
"RT @AP: BREAKING: Police say at least 3,617 people have been confirmed dead in Nepal after massive quake"	injured_or_dead_people	breaking§§§0.0 :§§§0.0 police§§§0.0 say§§§0.0 at§§§0.1 least§§§0.1 3,617§§§0.1 people§§§0.1 have§§§0.1 been§§§0.1 confirmed§§§0.1 dead§§§0.1 in§§§0.0 nepal§§§0.0 after§§§0.0 massive§§§0.0 quake§§§0.0
#Nepal earthquake historic Dharahara tower collapses hundreds feared trapped http://t.co/b9Pzp6NuY1	infrastructure_and_utilities_damage	#nepal§§§0.0 earthquake§§§0.0 historic§§§0.16 dharahara§§§0.17 tower§§§0.17 collapses§§§0.17 hundreds§§§0.0 feared§§§0.0 trapped§§§0.0
RT @lowendguy: much more interested in nepal than fucking baltimore	not_related_or_irrelevant	much§§§0.1 more§§§0.1 interested§§§0.1 in§§§0.1 nepal§§§0.1 than§§§0.1 fucking§§§0.1 baltimore§§§0.1
RT @ndtv: Andhra Pradesh government opens control rooms for Telugus stranded in Nepal http://t.co/6l9oyEC7x2 http://t.co/vdivZcOoFM	rescue_volunteering_and_donation_effort	andhra§§§0.06 pradesh§§§0.06 government§§§0.06 opens§§§0.06 control§§§0.07 rooms§§§0.07 for§§§0.07 telugus§§§0.07 stranded§§§0.07 in§§§0.05 nepal§§§0.05
"RT @TejshreeThapa: Small mercies: #NepalQuake not on school day, not on office day, not at night-time. It's not a lot but I'll take it."	not_related_or_irrelevant	small§§§0.03 mercies§§§0.03 :§§§0.03 #nepalquake§§§0.03 not§§§0.03 on§§§0.03 school§§§0.03 day§§§0.03 ,§§§0.03 not§§§0.03 on§§§0.03 office§§§0.03 day§§§0.03 ,§§§0.03 not§§§0.03 at§§§0.03 nigh§§§0.03 t-t§§§0.03 ime§§§0.03 .§§§0.03 it's§§§0.03 not§§§0.03 a§§§0.03 lot§§§0.03 but§§§0.03 i'll§§§0.03 take§§§0.03 it§§§0.03 .§§§0.03
"RT @yunartistic: #AHeartOfGold #YunaKim(@Yunaaaa) donated $100,000 thru @unicefkorea to help the Nepalese children affected by the #NepalEa…"	rescue_volunteering_and_donation_effort	#aheartofgold§§§0.05 #yunakim§§§0.05 (§§§0.05 )§§§0.05 donated§§§0.05 $§§§0.05 100,000§§§0.05 thru§§§0.05 to§§§0.04 help§§§0.04 the§§§0.04 nepalese§§§0.04 children§§§0.04 affected§§§0.04 by§§§0.0 the§§§0.0 #nepalea§§§0.0 …§§§0.0
"RT @mterrycooke: Historic Durbar Square (Kathmandu), before &amp; after yesterday's #NepalQuake. http://t.co/lKmAAeBD4Y"	other_useful_information	historic§§§0.05 durbar§§§0.05 square§§§0.05 (§§§0.05 kathmandu§§§0.05 )§§§0.05 ,§§§0.05 before§§§0.05 and§§§0.05 after§§§0.05 yesterday's§§§0.06 #nepalquake§§§0.06 .§§§0.01
"RT @UjjwalAcharya: Latest #NepalQuake death toll: 5,530"	injured_or_dead_people	latest§§§0.0 #nepalquake§§§0.0 death§§§0.2 toll§§§0.21 :§§§0.19 5,530§§§0.2
RT @MovifiedTelugu: Great work by #RamCharan &amp; #Chiranjeevi Charitable Trust with #Apollo Hospitals to send Medical supplies to Nepal! http…	rescue_volunteering_and_donation_effort	great§§§0.0 work§§§0.0 by§§§0.0 #ramcharan§§§0.0 and§§§0.0 #chiranjeevi§§§0.0 charitable§§§0.07 trust§§§0.07 with§§§0.07 #apollo§§§0.07 hospitals§§§0.07 to§§§0.07 send§§§0.07 medical§§§0.08 supplies§§§0.08 to§§§0.07 nepal§§§0.07 !§§§0.0 …§§§0.0
more seriously if I have to pray for anything tonight it's Nepal. :/ dadmom are there so I'm 200% sending my good wishes there.	not_related_or_irrelevant	more§§§0.03 seriously§§§0.03 if§§§0.03 i§§§0.03 have§§§0.03 to§§§0.03 pray§§§0.03 for§§§0.03 anything§§§0.03 tonight§§§0.03 it's§§§0.03 nepal§§§0.03 .§§§0.03 :/§§§0.03 dadmom§§§0.03 are§§§0.03 there§§§0.03 so§§§0.03 i'm§§§0.03 200%§§§0.03 sending§§§0.03 my§§§0.03 good§§§0.03 wishes§§§0.03 there§§§0.03 .§§§0.03
Aid Begins to Arrive in Nepal Following Deadly Earthquake - Voice of America: Voice of AmericaAid Begins to Ar... http://t.co/SZcQiRmRPw	rescue_volunteering_and_donation_effort	aid§§§0.16 begins§§§0.14 to§§§0.15 arrive§§§0.14 in§§§0.14 nepal§§§0.14 following§§§0.0 deadly§§§0.0 earthquake§§§0.0 -§§§0.0 voice§§§0.0 of§§§0.0 america§§§0.0 :§§§0.0 voice§§§0.0 of§§§0.0 americaaid§§§0.0 begins§§§0.0 to§§§0.0 ar§§§0.0 ...§§§0.0
RT @CBSNews: Amazing story of survival: Rescuers find baby buried under rubble in Nepal for 22 hrs — alive http://t.co/QRRTIEL1wW http://t.…	affected_people_and_evacuations	amazing§§§0.0 story§§§0.0 of§§§0.0 survival§§§0.0 :§§§0.0 rescuers§§§0.0 find§§§0.1 baby§§§0.18 buried§§§0.19 under§§§0.18 rubble§§§0.18 in§§§0.0 nepal§§§0.0 for§§§0.0 22§§§0.0 hrs§§§0.0 —§§§0.0 alive§§§0.0 .…§§§0.0
RT @Anurag_Acharya: 28 hours and NP and NA still looking for survivors under the rubble at Tripureshwor #NepalQuake http://t.co/QDlMDnnNPi	affected_people_and_evacuations	28§§§0.0 hours§§§0.0 and§§§0.0 np§§§0.01 and§§§0.0 na§§§0.01 still§§§0.06 looking§§§0.13 for§§§0.13 survivors§§§0.14 under§§§0.13 the§§§0.13 rubble§§§0.13 at§§§0.0 tripureshwor§§§0.0 #nepalquake§§§0.0
RT @dineshakula: #nepal still not stable. #earthquake fury is on. Airport closed after another hit. http://t.co/qjwUbV05fz	infrastructure_and_utilities_damage	#nepal§§§0.0 still§§§0.0 not§§§0.0 stable§§§0.0 .§§§0.0 #earthquake§§§0.0 fury§§§0.0 is§§§0.0 on§§§0.0 .§§§0.0 airport§§§0.49 closed§§§0.51 after§§§0.0 another§§§0.0 hit§§§0.0 .§§§0.0
"@mashable Powerful 6.7 aftershock hits Kathmandu, Mount Everest: A powerful, magnitude 6.7 afters... http://t.co/jr33BakZWb #socialmedia"	other_useful_information	powerful§§§0.12 6.7§§§0.13 aftershock§§§0.12 hits§§§0.12 kathmandu§§§0.11 ,§§§0.03 mount§§§0.0 everest§§§0.02 :§§§0.0 a§§§0.0 powerful§§§0.0 ,§§§0.0 magnitude§§§0.0 6.7§§§0.0 afters§§§0.0 ...§§§0.0 #socialmedia§§§0.0
"RT @cctvnews: #BreakingNews: Nepal quake death toll reaches 1,130: Police spokesman . http://t.co/4zwejC6act"	injured_or_dead_people	#breakingnews§§§0.0 :§§§0.0 nepal§§§0.0 quake§§§0.0 death§§§0.2 toll§§§0.2 reaches§§§0.2 1,130§§§0.2 :§§§0.0 police§§§0.0 spokesman§§§0.0 .§§§0.0
"Rt""@Newsweek: In photos: damage from the devastating Nepal earthquake http://t.co/rYn6p3D1bR http://t.co/hZNoYJvg3N"	infrastructure_and_utilities_damage	""§§§0.0 :§§§0.0 in§§§0.0 photos§§§0.0 :§§§0.05 damage§§§0.18 from§§§0.15 the§§§0.14 devastating§§§0.14 nepal§§§0.13 earthquake§§§0.09
"RT @AHF_NGO: If you’re in #Kathmandu visit Siddhartha Art Gallery, support amazing artists! AHF Art Exhibition open until 5 May http://t.co…"	not_related_or_irrelevant	if§§§0.03 you’re§§§0.03 in§§§0.03 #kathmandu§§§0.03 visit§§§0.03 siddhartha§§§0.03 art§§§0.03 gallery§§§0.03 ,§§§0.03 support§§§0.04 amazing§§§0.03 artists§§§0.03 !§§§0.03 ahf§§§0.04 art§§§0.04 exhibition§§§0.04 open§§§0.04 until§§§0.04 5§§§0.04 may§§§0.03 …§§§0.03
Want to know how the US is providing live-saving assistance in the aftermath of the #NepalEarthquake? Read this: http://t.co/iqOkpjYaHV	rescue_volunteering_and_donation_effort	want§§§0.0 to§§§0.0 know§§§0.0 how§§§0.11 the§§§0.12 us§§§0.12 is§§§0.12 providing§§§0.13 live-saving§§§0.14 assistance§§§0.12 in§§§0.0 the§§§0.0 aftermath§§§0.0 of§§§0.0 the§§§0.0 #nepalearthquake§§§0.0 ?§§§0.0 read§§§0.0 this§§§0.0
Nepal Earthquake: At Least 800 Feared Dead As 7.8 Magnitude Earthquake	injured_or_dead_people	nepal§§§0.0 earthquake§§§0.0 :§§§0.0 at§§§0.2 least§§§0.2 800§§§0.2 feared§§§0.2 dead§§§0.2 as§§§0.0 7.8§§§0.0 magnitude§§§0.0 earthquake§§§0.0
Gay families retrieved from Nepal quake zone; Northern Ireland rejects gay marriage again; Supreme Court begins... http://t.co/Ed9VK5UhhL	affected_people_and_evacuations	gay§§§0.25 families§§§0.26 retrieved§§§0.25 from§§§0.0 nepal§§§0.0 quake§§§0.0 zone§§§0.0 ;§§§0.0 northern§§§0.0 ireland§§§0.0 rejects§§§0.0 gay§§§0.0 marriage§§§0.0 again§§§0.0 ;§§§0.0 supreme§§§0.0 court§§§0.0 begins§§§0.0 ...§§§0.0
"Every time I see that the number of dead in #Nepal has risen, I get sick inside all over again."	injured_or_dead_people	every§§§0.0 time§§§0.0 i§§§0.0 see§§§0.0 that§§§0.0 the§§§0.11 number§§§0.11 of§§§0.12 dead§§§0.12 in§§§0.11 #nepal§§§0.11 has§§§0.11 risen§§§0.11 ,§§§0.0 i§§§0.0 get§§§0.0 sick§§§0.0 inside§§§0.0 all§§§0.0 over§§§0.0 again§§§0.0 .§§§0.0
RT @abpnewstv: Thousands of Indians line up to be evacuated at Nepal Airport #earthquake http://t.co/c5Ouzh9UFR	affected_people_and_evacuations	thousands§§§0.09 of§§§0.09 indians§§§0.09 line§§§0.09 up§§§0.08 to§§§0.08 be§§§0.09 evacuated§§§0.09 at§§§0.07 nepal§§§0.08 airport§§§0.08 #earthquake§§§0.0
RT @VOANews: Major Quake in Nepal http://t.co/PrunXSSx6b	other_useful_information	major§§§0.21 quake§§§0.2 in§§§0.19 nepal§§§0.2
RT @Valolic_: Still no news about my brother's group in #Langtang area. Please help us. #Ghodatabela #NepalEarthquake #SixDays http://t.co/…	affected_people_and_evacuations	still§§§0.07 no§§§0.11 news§§§0.13 about§§§0.13 my§§§0.14 brother's§§§0.14 group§§§0.14 in§§§0.0 #langtang§§§0.0 area§§§0.0 .§§§0.0 please§§§0.0 help§§§0.0 us§§§0.0 .§§§0.0 #ghodatabela§§§0.0 #nepalearthquake§§§0.0 #sixdays§§§0.0 …§§§0.0
RT @mellberr: » http://t.co/TwO13lJl0L #Nepalearthquake Nepal earthquake State Dept IDs 2 Americans killed in Nepal quake; 2 others reporte…	injured_or_dead_people	»§§§0.0 #nepalearthquake§§§0.0 nepal§§§0.0 earthquake§§§0.0 state§§§0.0 dept§§§0.0 ids§§§0.0 2§§§0.33 americans§§§0.33 killed§§§0.33 in§§§0.0 nepal§§§0.0 quake§§§0.0 ;§§§0.0 2§§§0.0 others§§§0.0 reporte§§§0.0 …§§§0.0
Rescue flight operation from Kathmandu airport has been postponed due to damage to\nairport in the 2nd strike of termor today #Nepall	infrastructure_and_utilities_damage	rescue§§§0.09 flight§§§0.09 operation§§§0.09 from§§§0.09 kathmandu§§§0.09 airport§§§0.09 has§§§0.09 been§§§0.09 postponed§§§0.09 due§§§0.0 to§§§0.0 damage§§§0.0 to§§§0.0 airport§§§0.0 in§§§0.0 the§§§0.0 2nd§§§0.0 strike§§§0.0 of§§§0.0 termor§§§0.0 today§§§0.0 #nepall§§§0.0
"RT @rizalzulkapli: #NepalEarthquake Tribhuvan International Airport, Kathmandu is gradually back into operation. @501Awani"	infrastructure_and_utilities_damage	#nepalearthquake§§§0.0 tribhuvan§§§0.07 international§§§0.07 airport§§§0.07 ,§§§0.06 kathmandu§§§0.07 is§§§0.07 gradually§§§0.07 back§§§0.07 into§§§0.07 operation§§§0.07 .§§§0.0
"Lots of Crying, Families Trying to Find Each Other' After Quake http://t.co/tHsegIsQaB"	affected_people_and_evacuations	lots§§§0.0 of§§§0.0 crying§§§0.0 ,§§§0.0 families§§§0.16 trying§§§0.17 to§§§0.17 find§§§0.17 each§§§0.17 other§§§0.17 '§§§0.0 after§§§0.0 quake§§§0.0
Gift of the Givers Hard at Work in Nepal Despite Severely Depleted Equipment http://t.co/IMHTFDbIU0	not_related_or_irrelevant	gift§§§0.07 of§§§0.07 the§§§0.07 givers§§§0.07 hard§§§0.07 at§§§0.06 work§§§0.07 in§§§0.06 nepal§§§0.06 despite§§§0.07 severely§§§0.07 depleted§§§0.07 equipment§§§0.07
"#vlenxx Top story: Powerful 6.7 aftershock hits Kathmandu, Mount Everest http://t.co/Fm4w3meIBJ, see more http://t.co/7ws12VNkHI"	other_useful_information	#vlenxx§§§0.0 top§§§0.0 story§§§0.0 :§§§0.0 powerful§§§0.12 6.7§§§0.13 aftershock§§§0.13 hits§§§0.13 kathmandu§§§0.12 ,§§§0.01 mount§§§0.0 everest§§§0.0 ,§§§0.0 see§§§0.0 more§§§0.0
"Dunya News - 970 killed as 7.9 quake rocks Nepal, tremors felt across region - http://t.co/V0li20sI7Z via @DailymotionUSA"	injured_or_dead_people	dunya§§§0.0 news§§§0.0 -§§§0.0 970§§§0.34 killed§§§0.32 as§§§0.0 7.9§§§0.0 quake§§§0.0 rocks§§§0.0 nepal§§§0.0 ,§§§0.0 tremors§§§0.0 felt§§§0.0 across§§§0.0 region§§§0.0 -§§§0.0 via§§§0.0
CNN: Huge aftershock slams Nepal http://t.co/gKPpEZp8Mf	other_useful_information	cnn§§§0.0 :§§§0.01 huge§§§0.16 aftershock§§§0.16 slams§§§0.18 nepal§§§0.16
"Death toll rises to over 1,100 in Nepal earthquake | Fox News Video Ἰ8 http://t.co/9d3wJXRBI5"	injured_or_dead_people	death§§§0.14 toll§§§0.15 rises§§§0.14 to§§§0.14 over§§§0.14 1,100§§§0.14 in§§§0.0 nepal§§§0.0 earthquake§§§0.0 |§§§0.0 fox§§§0.0 news§§§0.0 video§§§0.0 ἰ8§§§0.0
"RT @htTweets: Foreign Secretary S Jaishankar confirms 13 Indian fatalities in Nepal, including 6 people from Assam whose bodies have been h…"	injured_or_dead_people	foreign§§§0.0 secretary§§§0.0 s§§§0.0 jaishankar§§§0.0 confirms§§§0.23 13§§§0.26 indian§§§0.25 fatalities§§§0.26 in§§§0.0 nepal§§§0.0 ,§§§0.0 including§§§0.0 6§§§0.0 people§§§0.0 from§§§0.0 assam§§§0.0 whose§§§0.0 bodies§§§0.0 have§§§0.0 been§§§0.0 h§§§0.0 …§§§0.0
Israel’s aid team to Nepal larger than any other country’s http://t.co/hYXi3gCct6	rescue_volunteering_and_donation_effort	israel’s§§§0.11 aid§§§0.12 team§§§0.11 to§§§0.11 nepal§§§0.11 larger§§§0.0 than§§§0.0 any§§§0.0 other§§§0.0 country’s§§§0.0
RT @raggedtag: If you have a problem with India helping Nepal for whatever reasons - you are a douche. No actually  the douche is still use…	not_related_or_irrelevant	if§§§0.04 you§§§0.04 have§§§0.04 a§§§0.04 problem§§§0.04 with§§§0.04 india§§§0.04 helping§§§0.04 nepal§§§0.04 for§§§0.04 whatever§§§0.04 reasons§§§0.04 -§§§0.03 you§§§0.04 are§§§0.04 a§§§0.04 douche§§§0.04 .§§§0.03 no§§§0.04 actually§§§0.04 the§§§0.04 douche§§§0.04 is§§§0.04 still§§§0.04 use§§§0.04 …§§§0.04
RT @manaman_chhina: News channels running video of building collapse in Nepal even as shop next to it has signboard in Arabic.\nGet it right…	infrastructure_and_utilities_damage	news§§§0.0 channels§§§0.0 running§§§0.0 video§§§0.0 of§§§0.0 building§§§0.5 collapse§§§0.5 in§§§0.0 nepal§§§0.0 even§§§0.0 as§§§0.0 shop§§§0.0 next§§§0.0 to§§§0.0 it§§§0.0 has§§§0.0 signboard§§§0.0 in§§§0.0 arabic§§§0.0 .§§§0.0 get§§§0.0 it§§§0.0 right§§§0.0 …§§§0.0
Almost One Million Children In 'Urgent Need' Of Aid After Nepal Earthquake http://t.co/rWfEsCIPYn #jnj #globalmotherhood via @theworldpost	rescue_volunteering_and_donation_effort	almost§§§0.1 one§§§0.1 million§§§0.1 children§§§0.1 in§§§0.09 '§§§0.08 urgent§§§0.09 need§§§0.09 '§§§0.08 of§§§0.09 aid§§§0.08 after§§§0.0 nepal§§§0.0 earthquake§§§0.0 #jnj§§§0.0 #globalmotherhood§§§0.0 via§§§0.0
RT @NST_Online: A major aftershock of 6.7 magnitude hits #Nepal. http://t.co/tNJFYJfFqe #nst170 #prayfornepal #NepalQuake http://t.co/MKavV…	other_useful_information	a§§§0.1 major§§§0.1 aftershock§§§0.1 of§§§0.1 6.7§§§0.11 magnitude§§§0.1 hits§§§0.1 #nepal§§§0.1 .§§§0.0 #nst170§§§0.0 #prayfornepal§§§0.0 #nepalquake§§§0.0 …§§§0.0
"RT @WFPUSA: @MarkRuffalo Mark, we're raising funds for #NepalEarthquake at http://t.co/vuFU2SD5CG &amp; would love your support in spreading th…"	rescue_volunteering_and_donation_effort	mark§§§0.0 ,§§§0.0 we're§§§0.13 raising§§§0.14 funds§§§0.14 for§§§0.12 #nepalearthquake§§§0.12 at§§§0.0 and§§§0.0 would§§§0.0 love§§§0.0 your§§§0.0 support§§§0.0 in§§§0.0 spreading§§§0.0 th§§§0.0 …§§§0.0
RT @ChandniGodara: #MSGHelpEarthquakeVictims  Death Toll due to earthquake in Bihar has reached 15 nd in Nepal 449..!!very sad news.:( \ngur…	injured_or_dead_people	#msghelpearthquakevictims§§§0.0 death§§§0.06 toll§§§0.06 due§§§0.06 to§§§0.06 earthquake§§§0.05 in§§§0.06 bihar§§§0.06 has§§§0.06 reached§§§0.06 15§§§0.06 nd§§§0.06 in§§§0.06 nepal§§§0.06 449§§§0.06 ..!!§§§0.0 very§§§0.0 sad§§§0.0 news§§§0.0 .§§§0.0 :(§§§0.0 gur§§§0.0 …§§§0.0
"Nepal earthquake and Everest avalanche kill 2,200 people with huge aftershock causing more chaos - Telegraph http://t.co/5QhIOJ28up"	injured_or_dead_people	nepal§§§0.0 earthquake§§§0.0 and§§§0.0 everest§§§0.0 avalanche§§§0.0 kill§§§0.25 2,200§§§0.25 people§§§0.25 with§§§0.0 huge§§§0.0 aftershock§§§0.0 causing§§§0.0 more§§§0.0 chaos§§§0.0 -§§§0.0 telegraph§§§0.0
People waiting to fly. Long queue starting #Kathmandu airport gate. No timely flights after #NepalQuake http://t.co/auJdxQMnAz	affected_people_and_evacuations	people§§§0.07 waiting§§§0.07 to§§§0.07 fly§§§0.07 .§§§0.05 long§§§0.07 queue§§§0.07 starting§§§0.08 #kathmandu§§§0.08 airport§§§0.07 gate§§§0.07 .§§§0.0 no§§§0.0 timely§§§0.0 flights§§§0.0 after§§§0.0 #nepalquake§§§0.0
Election manoeuvres and Nepal appeal: The latest manoeuvres in the general election campaign and the aftermath... http://t.co/EifyWbqWpW	not_related_or_irrelevant	election§§§0.04 manoeuvres§§§0.04 and§§§0.03 nepal§§§0.04 appeal§§§0.04 :§§§0.04 the§§§0.04 latest§§§0.04 manoeuvres§§§0.04 in§§§0.04 the§§§0.04 general§§§0.04 election§§§0.04 campaign§§§0.04 and§§§0.03 the§§§0.04 aftermath§§§0.04 ...§§§0.04
"RT @JohnParisella: Canada boosts aid as Nepal death toll surpasses 4,000 http://t.co/g5RwLsVsZP"	injured_or_dead_people	canada§§§0.0 boosts§§§0.0 aid§§§0.0 as§§§0.0 nepal§§§0.0 death§§§0.2 toll§§§0.21 surpasses§§§0.2 4,000§§§0.2
RT @MEAIndia: Returning home. C17 with 225 Indians arrives in Delhi from Kathmandu. http://t.co/Gsl7CmCX4l	affected_people_and_evacuations	returning§§§0.5 home§§§0.49 .§§§0.0 c17§§§0.0 with§§§0.0 225§§§0.0 indians§§§0.01 arrives§§§0.0 in§§§0.0 delhi§§§0.0 from§§§0.0 kathmandu§§§0.0 .§§§0.0
Strong aftershocks add to misery for Nepal quake victims | news | Watch: http://t.co/jT0t3u9psx	other_useful_information	strong§§§0.09 aftershocks§§§0.09 add§§§0.09 to§§§0.09 misery§§§0.1 for§§§0.09 nepal§§§0.1 quake§§§0.09 victims§§§0.09 |§§§0.0 news§§§0.0 |§§§0.0 watch§§§0.0
Vancouver student alive and safe after Nepal earthquake - Vancouver Sun http://t.co/SO9ADWTepV	affected_people_and_evacuations	vancouver§§§0.17 student§§§0.17 alive§§§0.17 and§§§0.17 safe§§§0.16 after§§§0.0 nepal§§§0.0 earthquake§§§0.0 -§§§0.0 vancouver§§§0.0 sun§§§0.0
